"uid"	"city_name"	"offense_code"	"offense_type"	"offense_group"	"offense_against"	"date_single"	"longitude"	"latitude"	"location_type"	"location_category"	"census_block"	"date_start"	"date_end"
"427"	1231467	"Austin"	"23F"	"theft from motor vehicle (except theft of motor vehicle parts or accessories)"	"larceny/theft offenses"	"property"	2018-07-15 14:00:00	-97.806204	30.251044	"vehicle parking"	"open space"	"484530019103022"	NA	NA
"428"	1231472	"Austin"	"13B"	"simple assault"	"assault offenses"	"persons"	2018-07-15 14:38:00	-97.814333	30.17309	"residence"	"residence"	"484530024211001"	NA	NA
"429"	1231563	"Austin"	"23F"	"theft from motor vehicle (except theft of motor vehicle parts or accessories)"	"larceny/theft offenses"	"property"	2018-07-15 22:00:00	-97.807558	30.215017	"other"	"other"	"484530017133008"	NA	NA
"430"	1231607	"Austin"	"12U"	"other robbery"	"robbery"	"property"	2018-07-16 01:28:00	-97.69325	30.37039	"street"	"street"	"484530018222012"	NA	NA
"431"	1231648	"Austin"	"90C"	"disorderly conduct"	"disorderly conduct"	"society"	2018-07-16 08:51:00	-97.795575	30.136441	"residence"	"residence"	"484530024281003"	NA	NA
"432"	1232275	"Austin"	"240"	"motor vehicle theft"	"motor vehicle theft"	"property"	2018-07-18 23:00:00	-97.704819	30.273064	"residence"	"residence"	"484530008022002"	NA	NA
"433"	1232299	"Austin"	"13A"	"aggravated assault"	"assault offenses"	"persons"	2018-07-19 00:52:00	-97.675466	30.283922	"residence"	"residence"	"484530021093001"	NA	NA
"434"	1232332	"Austin"	"23F"	"theft from motor vehicle (except theft of motor vehicle parts or accessories)"	"larceny/theft offenses"	"property"	2018-07-19 08:30:00	-97.838306	30.200713	"restaurant"	"leisure"	"484530017293010"	NA	NA
"435"	1232344	"Austin"	"23H"	"all other larceny"	"larceny/theft offenses"	"property"	2018-07-19 10:31:00	-97.825896	30.454653	"convenience store"	"retail"	"484530017141002"	NA	NA
"436"	1232374	"Austin"	"26B"	"credit card/automated teller machine fraud"	"fraud offenses (except counterfeiting/forgery and bad checks)"	"property"	2018-07-19 12:07:00	-97.767321	30.228981	"other"	"other"	"484530013083001"	NA	NA
"437"	1232470	"Austin"	"13B"	"simple assault"	"assault offenses"	"persons"	2018-07-19 19:15:00	-97.73535	30.307651	"healthcare"	"healthcare"	"484530002031007"	NA	NA
"438"	1232489	"Austin"	"290"	"destruction/damage/vandalism of property (except arson)"	"destruction/damage/vandalism of property (except arson)"	"property"	2018-07-19 20:43:00	-97.659389	30.313102	"street"	"street"	"484530022011037"	NA	NA
"439"	1232826	"Austin"	"90C"	"disorderly conduct"	"disorderly conduct"	"society"	2018-07-21 02:24:00	-97.745923	30.39392	"street"	"street"	"484530017531009"	NA	NA
"440"	1232890	"Austin"	"23G"	"theft of motor vehicle parts or accessories"	"larceny/theft offenses"	"property"	2018-07-21 12:00:00	-97.837418	30.437416	"other"	"other"	"484530017141015"	NA	NA
"441"	1232895	"Austin"	"23H"	"all other larceny"	"larceny/theft offenses"	"property"	2018-07-21 12:30:00	-97.663882	30.211432	"hotel"	"hotel"	"484539800001016"	NA	NA
"442"	1232996	"Austin"	"290"	"destruction/damage/vandalism of property (except arson)"	"destruction/damage/vandalism of property (except arson)"	"property"	2018-07-21 22:00:00	-97.797192	30.172147	"vehicle parking"	"open space"	"484530024213010"	NA	NA
"443"	1233065	"Austin"	"22U"	"other burglary/breaking & entering"	"burglary/breaking & entering"	"property"	2018-07-22 05:00:00	-97.758462	30.370849	"other"	"other"	"484530017054007"	NA	NA
"444"	1233132	"Austin"	"90J"	"trespass of real property"	"trespass of real property"	"society"	2018-07-22 15:11:00	-97.751784	30.266123	"other"	"other"	"484530012002069"	NA	NA
"445"	1233228	"Austin"	"13A"	"aggravated assault"	"assault offenses"	"persons"	2018-07-22 23:03:00	-97.741117	30.30162	"residence"	"residence"	"484530002041001"	NA	NA
"446"	1233270	"Austin"	"90Z"	"all other offenses"	"all other offenses"	"other"	2018-07-23 06:30:00	-97.738254	30.439069	"street"	"street"	"484530017864000"	NA	NA
"447"	1233472	"Austin"	"13C"	"intimidation"	"assault offenses"	"persons"	2018-07-24 04:11:00	-97.660956	30.391136	"residence"	"residence"	"484530018353005"	NA	NA
"448"	1233497	"Austin"	"240"	"motor vehicle theft"	"motor vehicle theft"	"property"	2018-07-24 10:30:00	-97.708176	30.3821	"residence"	"residence"	"484530018213013"	NA	NA
"449"	1233513	"Austin"	"22U"	"other burglary/breaking & entering"	"burglary/breaking & entering"	"property"	2018-07-24 12:01:00	-97.678688	30.274646	"residence"	"residence"	"484530021101022"	NA	NA
"450"	1233619	"Austin"	"23F"	"theft from motor vehicle (except theft of motor vehicle parts or accessories)"	"larceny/theft offenses"	"property"	2018-07-24 21:30:00	-97.693647	30.369807	"vehicle parking"	"open space"	"484530018221009"	NA	NA
"451"	1233659	"Austin"	"90D"	"driving under the influence"	"driving under the influence"	"society"	2018-07-25 00:06:00	-97.705948	30.333711	"street"	"street"	"484530018041014"	NA	NA
"452"	1233692	"Austin"	"13A"	"aggravated assault"	"assault offenses"	"persons"	2018-07-25 04:21:00	-97.703333	30.31702	"residence"	"residence"	"484530021052015"	NA	NA
"453"	1233790	"Austin"	"26U"	"other fraud"	"fraud offenses (except counterfeiting/forgery and bad checks)"	"property"	2018-07-25 15:41:00	-97.812198	30.213783	"residence"	"residence"	"484530017131006"	NA	NA
"454"	1234090	"Austin"	"13A"	"aggravated assault"	"assault offenses"	"persons"	2018-07-26 20:32:00	-97.66042	30.28082	"residence"	"residence"	"484530022081022"	NA	NA
"455"	1234096	"Austin"	"23F"	"theft from motor vehicle (except theft of motor vehicle parts or accessories)"	"larceny/theft offenses"	"property"	2018-07-26 20:51:00	-97.818283	30.212151	"vehicle parking"	"open space"	"484530017503000"	NA	NA
"456"	1234165	"Austin"	"35B"	"drug equipment violations"	"drug/narcotic offenses"	"society"	2018-07-27 02:14:00	-97.701651	30.335452	"street"	"street"	"484530018123010"	NA	NA
"457"	1234188	"Austin"	"23H"	"all other larceny"	"larceny/theft offenses"	"property"	2018-07-27 08:00:00	-97.741472	30.261261	"green space"	"open space"	"484530011002007"	NA	NA
"458"	1234227	"Austin"	"23H"	"all other larceny"	"larceny/theft offenses"	"property"	2018-07-27 12:34:00	-97.77254	30.200675	"residence"	"residence"	"484530024024009"	NA	NA
"459"	1234279	"Austin"	"90F"	"family offenses, nonviolent"	"family offenses, nonviolent"	"society"	2018-07-27 17:00:00	-97.756171	30.197706	"residence"	"residence"	"484530024112003"	NA	NA
"460"	1234486	"Austin"	"23H"	"all other larceny"	"larceny/theft offenses"	"property"	2018-07-28 16:14:00	-97.722624	30.235814	"supermarket"	"retail"	"484530023043000"	NA	NA
"461"	1234704	"Austin"	"23H"	"all other larceny"	"larceny/theft offenses"	"property"	2018-07-29 15:00:00	-97.781684	30.210909	"residence"	"residence"	"484530024101003"	NA	NA
"462"	1234800	"Austin"	"23H"	"all other larceny"	"larceny/theft offenses"	"property"	2018-07-29 23:59:00	-97.734674	30.267553	"residence"	"residence"	"484530011001056"	NA	NA
"463"	1234877	"Austin"	"26B"	"credit card/automated teller machine fraud"	"fraud offenses (except counterfeiting/forgery and bad checks)"	"property"	2018-07-30 12:00:00	-97.659517	30.28411	"office"	"commercial"	"484530022081022"	NA	NA
"464"	1234956	"Austin"	"290"	"destruction/damage/vandalism of property (except arson)"	"destruction/damage/vandalism of property (except arson)"	"property"	2018-07-30 19:45:00	-97.697902	30.364991	"vehicle parking"	"open space"	"484530018192003"	NA	NA
"465"	1234980	"Austin"	"23F"	"theft from motor vehicle (except theft of motor vehicle parts or accessories)"	"larceny/theft offenses"	"property"	2018-07-30 21:00:00	-97.761842	30.333169	"residence"	"residence"	"484530001021008"	NA	NA
"466"	1235034	"Austin"	"90Z"	"all other offenses"	"all other offenses"	"other"	2018-07-31 00:03:00	-97.775302	30.441391	"residence"	"residence"	"484910204062021"	NA	NA
"467"	1235280	"Austin"	"23D"	"theft from building"	"larceny/theft offenses"	"property"	2018-08-01 08:00:00	-97.721491	30.274777	"construction"	"commercial"	"484530008033020"	NA	NA
"468"	1235445	"Austin"	"13A"	"aggravated assault"	"assault offenses"	"persons"	2018-08-01 20:30:00	-97.671954	30.278775	"vehicle parking"	"open space"	"484530021101028"	NA	NA
"469"	1235458	"Austin"	"23F"	"theft from motor vehicle (except theft of motor vehicle parts or accessories)"	"larceny/theft offenses"	"property"	2018-08-01 21:35:00	-97.766784	30.179946	"residence"	"residence"	"484530024273017"	NA	NA
"470"	1235732	"Austin"	"35A"	"drug/narcotic violations"	"drug/narcotic offenses"	"society"	2018-08-03 00:39:00	-97.712894	30.22926	"street"	"street"	"484530023142003"	NA	NA
"471"	1235750	"Austin"	"90E"	"drunkenness (except driving under the influence)"	"drunkenness (except driving under the influence)"	"society"	2018-08-03 02:50:00	-97.740154	30.267601	"street"	"street"	"484530011001095"	NA	NA
"472"	1235819	"Austin"	"23C"	"shoplifting"	"larceny/theft offenses"	"property"	2018-08-03 12:16:00	-97.693244	30.259261	"convenience store"	"retail"	"484530021112008"	NA	NA
"473"	1235820	"Austin"	"250"	"counterfeiting/forgery"	"counterfeiting/forgery"	"property"	2018-08-03 12:24:00	-97.711818	30.362591	"residence"	"residence"	"484530018052002"	NA	NA
"474"	1235822	"Austin"	"26A"	"false pretenses/swindle/confidence game"	"fraud offenses (except counterfeiting/forgery and bad checks)"	"property"	2018-08-03 12:44:00	-97.728635	30.272717	"other retail"	"retail"	"484530008033035"	NA	NA
"475"	1236070	"Austin"	"23H"	"all other larceny"	"larceny/theft offenses"	"property"	2018-08-04 13:42:00	-97.769343	30.200759	"other"	"other"	"484530024024005"	NA	NA
"476"	1236084	"Austin"	"23H"	"all other larceny"	"larceny/theft offenses"	"property"	2018-08-04 15:00:00	-97.783869	30.297505	"other"	"other"	"484530016041005"	NA	NA
"477"	1236174	"Austin"	"13A"	"aggravated assault"	"assault offenses"	"persons"	2018-08-04 22:10:00	-97.737639	30.147735	"residence"	"residence"	"484530024261055"	NA	NA
"478"	1236614	"Austin"	"35A"	"drug/narcotic violations"	"drug/narcotic offenses"	"society"	2018-08-06 19:19:00	-97.700189	30.23011	"street"	"street"	"484530023182000"	NA	NA
"479"	1236615	"Austin"	"22U"	"other burglary/breaking & entering"	"burglary/breaking & entering"	"property"	2018-08-06 19:23:00	-97.721923	30.364715	"residence"	"residence"	"484530018181010"	NA	NA
"480"	1236637	"Austin"	"23G"	"theft of motor vehicle parts or accessories"	"larceny/theft offenses"	"property"	2018-08-06 21:00:00	-97.702039	30.335418	"hotel"	"hotel"	"484530018123004"	NA	NA
"481"	1236812	"Austin"	"23F"	"theft from motor vehicle (except theft of motor vehicle parts or accessories)"	"larceny/theft offenses"	"property"	2018-08-07 18:00:00	-97.719194	30.33877	"vehicle parking"	"open space"	"484530015041013"	NA	NA
"482"	1236950	"Austin"	"23H"	"all other larceny"	"larceny/theft offenses"	"property"	2018-08-08 10:00:00	-97.685849	30.354602	"residence"	"residence"	"484530018131024"	NA	NA
"483"	1237082	"Austin"	"13A"	"aggravated assault"	"assault offenses"	"persons"	2018-08-08 19:51:00	-97.777423	30.234051	"residence"	"residence"	"484530020053004"	NA	NA
"484"	1237106	"Austin"	"90D"	"driving under the influence"	"driving under the influence"	"society"	2018-08-08 21:11:00	-97.741518	30.232378	"street"	"street"	"484530023074004"	NA	NA
"485"	1237250	"Austin"	"22U"	"other burglary/breaking & entering"	"burglary/breaking & entering"	"property"	2018-08-09 12:30:00	-97.851445	30.2334	"residence"	"residence"	"484530017491005"	NA	NA
"486"	1237455	"Austin"	"90Z"	"all other offenses"	"all other offenses"	"other"	2018-08-10 11:20:00	-97.737719	30.261559	"street"	"street"	"484530011001151"	NA	NA
"487"	1237459	"Austin"	"290"	"destruction/damage/vandalism of property (except arson)"	"destruction/damage/vandalism of property (except arson)"	"property"	2018-08-10 11:24:00	-97.640478	30.329429	"other"	"other"	"484530022023017"	NA	NA
"488"	1237463	"Austin"	"23H"	"all other larceny"	"larceny/theft offenses"	"property"	2018-08-10 12:00:00	-97.760999	30.208279	"office"	"commercial"	"484530024031020"	NA	NA
"489"	1237526	"Austin"	"90C"	"disorderly conduct"	"disorderly conduct"	"society"	2018-08-10 16:57:00	-97.67182	30.374678	"office"	"commercial"	"484530018332003"	NA	NA
"490"	1237570	"Austin"	"12U"	"other robbery"	"robbery"	"property"	2018-08-10 21:00:00	-97.70751	30.271752	"residence"	"residence"	"484530008023010"	NA	NA
"491"	1237716	"Austin"	"23H"	"all other larceny"	"larceny/theft offenses"	"property"	2018-08-11 12:55:00	-97.795021	30.237311	"other retail"	"retail"	"484530019012010"	NA	NA
"492"	1237843	"Austin"	"13A"	"aggravated assault"	"assault offenses"	"persons"	2018-08-12 00:16:00	-97.757741	30.376825	"residence"	"residence"	"484530017062011"	NA	NA
"493"	1237858	"Austin"	"13B"	"simple assault"	"assault offenses"	"persons"	2018-08-12 01:17:00	-97.804725	30.173605	"residence"	"residence"	"484530024211001"	NA	NA
"494"	1237927	"Austin"	"23H"	"all other larceny"	"larceny/theft offenses"	"property"	2018-08-12 12:45:00	-97.720437	30.234221	"other retail"	"retail"	"484530023181006"	NA	NA
"495"	1238020	"Austin"	"23F"	"theft from motor vehicle (except theft of motor vehicle parts or accessories)"	"larceny/theft offenses"	"property"	2018-08-12 22:00:00	-97.681963	30.269958	"residence"	"residence"	"484530021102012"	NA	NA
"496"	1238041	"Austin"	"290"	"destruction/damage/vandalism of property (except arson)"	"destruction/damage/vandalism of property (except arson)"	"property"	2018-08-13 00:00:00	-97.699894	30.352561	"residence"	"residence"	"484530018064005"	NA	NA
"497"	1238073	"Austin"	"35A"	"drug/narcotic violations"	"drug/narcotic offenses"	"society"	2018-08-13 03:19:00	-97.694708	30.348282	"street"	"street"	"484530018063001"	NA	NA
"498"	1238083	"Austin"	"13A"	"aggravated assault"	"assault offenses"	"persons"	2018-08-13 06:40:00	-97.838598	30.234531	"residence"	"residence"	"484530017493008"	NA	NA
"499"	1238371	"Austin"	"23H"	"all other larceny"	"larceny/theft offenses"	"property"	2018-08-14 13:19:00	-97.771873	30.201844	"other"	"other"	"484530024024005"	NA	NA
"500"	1238490	"Austin"	"35A"	"drug/narcotic violations"	"drug/narcotic offenses"	"society"	2018-08-14 23:38:00	-97.777145	30.192252	"street"	"street"	"484530024222002"	NA	NA
"501"	1238520	"Austin"	"23F"	"theft from motor vehicle (except theft of motor vehicle parts or accessories)"	"larceny/theft offenses"	"property"	2018-08-15 02:30:00	-97.74819	30.372893	"residence"	"residence"	"484530017071007"	NA	NA
"502"	1238994	"Austin"	"90D"	"driving under the influence"	"driving under the influence"	"society"	2018-08-17 01:30:00	-97.72992	30.24434	"street"	"street"	"484530023042008"	NA	NA
"503"	1239249	"Austin"	"90D"	"driving under the influence"	"driving under the influence"	"society"	2018-08-18 00:47:00	-97.748433	30.258637	"street"	"street"	"484530013051012"	NA	NA
"504"	1239364	"Austin"	"23F"	"theft from motor vehicle (except theft of motor vehicle parts or accessories)"	"larceny/theft offenses"	"property"	2018-08-18 17:00:00	-97.740987	30.36473	"vehicle parking"	"open space"	"484530018172000"	NA	NA
"505"	1239375	"Austin"	"23F"	"theft from motor vehicle (except theft of motor vehicle parts or accessories)"	"larceny/theft offenses"	"property"	2018-08-18 18:00:00	-97.661535	30.397848	"vehicle parking"	"open space"	"484530018392014"	NA	NA
"506"	1239546	"Austin"	"90F"	"family offenses, nonviolent"	"family offenses, nonviolent"	"society"	2018-08-19 13:00:00	-97.696944	30.364176	"other"	"other"	"484530018192003"	NA	NA
"507"	1239657	"Austin"	"13A"	"aggravated assault"	"assault offenses"	"persons"	2018-08-20 00:00:00	-97.693808	30.226458	"residence"	"residence"	"484530023122016"	NA	NA
"508"	1239682	"Austin"	"23H"	"all other larceny"	"larceny/theft offenses"	"property"	2018-08-20 03:00:00	-97.67177	30.394527	"residence"	"residence"	"484530018261019"	NA	NA
"509"	1239709	"Austin"	"26U"	"other fraud"	"fraud offenses (except counterfeiting/forgery and bad checks)"	"property"	2018-08-20 10:04:00	-97.702939	30.392438	"other"	"other"	"484530018442009"	NA	NA
"510"	1239885	"Austin"	"90D"	"driving under the influence"	"driving under the influence"	"society"	2018-08-21 00:07:00	-97.826612	30.230155	"street"	"street"	"484530017501012"	NA	NA
"511"	1239927	"Austin"	"90Z"	"all other offenses"	"all other offenses"	"other"	2018-08-21 09:34:00	-97.718594	30.235977	"vehicle parking"	"open space"	"484530023181006"	NA	NA
"512"	1239934	"Austin"	"23F"	"theft from motor vehicle (except theft of motor vehicle parts or accessories)"	"larceny/theft offenses"	"property"	2018-08-21 10:10:00	-97.696573	30.346646	"residence"	"residence"	"484530018063001"	NA	NA
"513"	1239985	"Austin"	"23F"	"theft from motor vehicle (except theft of motor vehicle parts or accessories)"	"larceny/theft offenses"	"property"	2018-08-21 15:30:00	-97.71623	30.349978	"vehicle parking"	"open space"	"484530018182020"	NA	NA
"514"	1240034	"Austin"	"23F"	"theft from motor vehicle (except theft of motor vehicle parts or accessories)"	"larceny/theft offenses"	"property"	2018-08-21 19:30:00	-97.67023	30.422595	"vehicle parking"	"open space"	"484530018391001"	NA	NA
"515"	1240069	"Austin"	"23F"	"theft from motor vehicle (except theft of motor vehicle parts or accessories)"	"larceny/theft offenses"	"property"	2018-08-21 22:30:00	-97.772145	30.286908	"residence"	"residence"	"484530016021009"	NA	NA
"516"	1240142	"Austin"	"35B"	"drug equipment violations"	"drug/narcotic offenses"	"society"	2018-08-22 10:14:00	-97.740636	30.270799	NA	NA	"484530011001046"	NA	NA
"517"	1240234	"Austin"	"23F"	"theft from motor vehicle (except theft of motor vehicle parts or accessories)"	"larceny/theft offenses"	"property"	2018-08-22 19:00:00	-97.745724	30.415616	"restaurant"	"leisure"	"484530017543016"	NA	NA
"518"	1240244	"Austin"	"23F"	"theft from motor vehicle (except theft of motor vehicle parts or accessories)"	"larceny/theft offenses"	"property"	2018-08-22 20:00:00	-97.705589	30.343739	"office"	"commercial"	"484530018042006"	NA	NA
"519"	1240275	"Austin"	"23F"	"theft from motor vehicle (except theft of motor vehicle parts or accessories)"	"larceny/theft offenses"	"property"	2018-08-22 21:30:00	-97.818596	30.201216	"residence"	"residence"	"484530017281009"	NA	NA
"520"	1240368	"Austin"	"13A"	"aggravated assault"	"assault offenses"	"persons"	2018-08-23 08:57:00	-97.724639	30.330907	"residence"	"residence"	"484530015054000"	NA	NA
"521"	1240537	"Austin"	"23G"	"theft of motor vehicle parts or accessories"	"larceny/theft offenses"	"property"	2018-08-24 00:00:00	-97.726219	30.229358	"residence"	"residence"	"484530023141001"	NA	NA
"522"	1240584	"Austin"	"13A"	"aggravated assault"	"assault offenses"	"persons"	2018-08-24 04:13:00	-97.711745	30.375214	"vehicle parking"	"open space"	"484530018201003"	NA	NA
"523"	1240606	"Austin"	"23H"	"all other larceny"	"larceny/theft offenses"	"property"	2018-08-24 08:00:00	-97.741746	30.280296	"residence"	"residence"	"484530007001022"	NA	NA
"524"	1240639	"Austin"	"290"	"destruction/damage/vandalism of property (except arson)"	"destruction/damage/vandalism of property (except arson)"	"property"	2018-08-24 11:23:00	-97.802559	30.173524	"abandoned"	"other"	"484530024211001"	NA	NA
"525"	1240925	"Austin"	"23F"	"theft from motor vehicle (except theft of motor vehicle parts or accessories)"	"larceny/theft offenses"	"property"	2018-08-25 13:30:00	-97.796269	30.350904	"vehicle parking"	"open space"	"484530017193018"	NA	NA
"526"	1240971	"Austin"	"90D"	"driving under the influence"	"driving under the influence"	"society"	2018-08-25 17:33:00	-97.781733	30.208452	"street"	"street"	"484530024101009"	NA	NA
"527"	1241159	"Austin"	"90C"	"disorderly conduct"	"disorderly conduct"	"society"	2018-08-26 17:11:00	-97.713392	30.273944	"green space"	"open space"	"484530008023002"	NA	NA
"528"	1241223	"Austin"	"290"	"destruction/damage/vandalism of property (except arson)"	"destruction/damage/vandalism of property (except arson)"	"property"	2018-08-26 21:54:00	-97.745399	30.304908	"healthcare"	"healthcare"	"484530002043026"	NA	NA
"529"	1241227	"Austin"	"90F"	"family offenses, nonviolent"	"family offenses, nonviolent"	"society"	2018-08-26 22:00:00	-97.707352	30.384057	"residence"	"residence"	"484530018213009"	NA	NA
"530"	1241291	"Austin"	"13B"	"simple assault"	"assault offenses"	"persons"	2018-08-27 08:25:00	-97.822555	30.172647	"healthcare"	"healthcare"	"484530017482001"	NA	NA
"531"	1241340	"Austin"	"90C"	"disorderly conduct"	"disorderly conduct"	"society"	2018-08-27 13:58:00	-97.66867	30.433798	"other"	"other"	"484530018401005"	NA	NA
"532"	1241398	"Austin"	"23F"	"theft from motor vehicle (except theft of motor vehicle parts or accessories)"	"larceny/theft offenses"	"property"	2018-08-27 19:00:00	-97.762543	30.255712	"residence"	"residence"	"484530013032006"	NA	NA
"533"	1241400	"Austin"	"23F"	"theft from motor vehicle (except theft of motor vehicle parts or accessories)"	"larceny/theft offenses"	"property"	2018-08-27 19:00:00	-97.727744	30.233751	"residence"	"residence"	"484530023163000"	NA	NA
"534"	1241548	"Austin"	"26B"	"credit card/automated teller machine fraud"	"fraud offenses (except counterfeiting/forgery and bad checks)"	"property"	2018-08-28 12:13:00	-97.807007	30.257886	"other"	"other"	"484530019103019"	NA	NA
"535"	1241607	"Austin"	"13B"	"simple assault"	"assault offenses"	"persons"	2018-08-28 17:50:00	-97.73535	30.307651	"other"	"other"	"484530002031007"	NA	NA
"536"	1241701	"Austin"	"90Z"	"all other offenses"	"all other offenses"	"other"	2018-08-29 01:56:00	-97.743549	30.267431	"street"	"street"	"484530011001091"	NA	NA
"537"	1241712	"Austin"	"23H"	"all other larceny"	"larceny/theft offenses"	"property"	2018-08-29 03:45:00	-97.731407	30.269082	"residence"	"residence"	"484530009012009"	NA	NA
"538"	1241772	"Austin"	"290"	"destruction/damage/vandalism of property (except arson)"	"destruction/damage/vandalism of property (except arson)"	"property"	2018-08-29 12:30:00	-97.880129	30.230374	"street"	"street"	"484530017691011"	NA	NA
"539"	1241824	"Austin"	"90C"	"disorderly conduct"	"disorderly conduct"	"society"	2018-08-29 17:56:00	-97.801881	30.206052	"residence"	"residence"	"484530017132004"	NA	NA
"540"	1241972	"Austin"	"23C"	"shoplifting"	"larceny/theft offenses"	"property"	2018-08-30 08:30:00	-97.717656	30.296221	"supermarket"	"retail"	"484530003071021"	NA	NA
"541"	1242005	"Austin"	"23H"	"all other larceny"	"larceny/theft offenses"	"property"	2018-08-30 12:00:00	-97.859341	30.423107	"residence"	"residence"	"484530017651012"	NA	NA
"542"	1242211	"Austin"	"290"	"destruction/damage/vandalism of property (except arson)"	"destruction/damage/vandalism of property (except arson)"	"property"	2018-08-31 08:21:00	-97.714525	30.371195	"residence"	"residence"	"484530018203012"	NA	NA
"543"	1242315	"Austin"	"35A"	"drug/narcotic violations"	"drug/narcotic offenses"	"society"	2018-08-31 16:45:00	-97.697447	30.344848	"street"	"street"	"484530018063001"	NA	NA
"544"	1242395	"Austin"	"290"	"destruction/damage/vandalism of property (except arson)"	"destruction/damage/vandalism of property (except arson)"	"property"	2018-08-31 23:50:00	-97.722938	30.395993	"vehicle parking"	"open space"	"484530018491007"	NA	NA
"545"	1242449	"Austin"	"90D"	"driving under the influence"	"driving under the influence"	"society"	2018-09-01 03:57:00	-97.683964	30.365055	"street"	"street"	"484530018233003"	NA	NA
"546"	1242466	"Austin"	"290"	"destruction/damage/vandalism of property (except arson)"	"destruction/damage/vandalism of property (except arson)"	"property"	2018-09-01 08:00:00	-97.726106	30.287416	"residence"	"residence"	"484530004012029"	NA	NA
"547"	1242576	"Austin"	"23H"	"all other larceny"	"larceny/theft offenses"	"property"	2018-09-01 17:00:00	-97.749467	30.28985	"residence"	"residence"	"484530006032000"	NA	NA
"548"	1242804	"Austin"	"13A"	"aggravated assault"	"assault offenses"	"persons"	2018-09-02 16:10:00	-97.711696	30.372696	"residence"	"residence"	"484530018211004"	NA	NA
"549"	1242915	"Austin"	"23H"	"all other larceny"	"larceny/theft offenses"	"property"	2018-09-03 02:00:00	-97.744958	30.267019	"bar/club"	"leisure"	"484530011001111"	NA	NA
"550"	1243038	"Austin"	"90F"	"family offenses, nonviolent"	"family offenses, nonviolent"	"society"	2018-09-03 19:00:00	-97.714236	30.359178	"residence"	"residence"	"484530018051008"	NA	NA
"551"	1243312	"Austin"	"23H"	"all other larceny"	"larceny/theft offenses"	"property"	2018-09-05 00:21:00	-97.697136	30.362026	"convenience store"	"retail"	"484530018061001"	NA	NA
"552"	1243686	"Austin"	"23F"	"theft from motor vehicle (except theft of motor vehicle parts or accessories)"	"larceny/theft offenses"	"property"	2018-09-06 18:30:00	-97.784633	30.445491	"other"	"other"	"484910204062013"	NA	NA
"553"	1243784	"Austin"	"22U"	"other burglary/breaking & entering"	"burglary/breaking & entering"	"property"	2018-09-07 03:25:00	-97.692524	30.257552	"residence"	"residence"	"484530021112013"	NA	NA
"554"	1243795	"Austin"	"26U"	"other fraud"	"fraud offenses (except counterfeiting/forgery and bad checks)"	"property"	2018-09-07 06:00:00	-97.751977	30.187211	"residence"	"residence"	"484530024123017"	NA	NA
"555"	1243796	"Austin"	"90C"	"disorderly conduct"	"disorderly conduct"	"society"	2018-09-07 06:55:00	-97.735405	30.297635	"street"	"street"	"484530005004011"	NA	NA
"556"	1243922	"Austin"	"13B"	"simple assault"	"assault offenses"	"persons"	2018-09-07 18:08:00	-97.702388	30.343451	"residence"	"residence"	"484530018043013"	NA	NA
"557"	1244077	"Austin"	"22U"	"other burglary/breaking & entering"	"burglary/breaking & entering"	"property"	2018-09-08 12:30:00	-97.644405	30.359623	"residence"	"residence"	"484530018421073"	NA	NA
"558"	1244081	"Austin"	"90J"	"trespass of real property"	"trespass of real property"	"society"	2018-09-08 13:10:00	-97.744132	30.279002	"other"	"other"	"484530007001042"	NA	NA
"559"	1244090	"Austin"	"90C"	"disorderly conduct"	"disorderly conduct"	"society"	2018-09-08 14:33:00	-97.749167	30.265297	"residence"	"residence"	"484530011001116"	NA	NA
"560"	1244146	"Austin"	"90E"	"drunkenness (except driving under the influence)"	"drunkenness (except driving under the influence)"	"society"	2018-09-08 20:05:00	-97.774428	30.226375	"healthcare"	"healthcare"	"484530020031001"	NA	NA
"561"	1244241	"Austin"	"90E"	"drunkenness (except driving under the influence)"	"drunkenness (except driving under the influence)"	"society"	2018-09-09 05:21:00	-97.718594	30.235977	"other"	"other"	"484530023181006"	NA	NA
"562"	1244300	"Austin"	"23C"	"shoplifting"	"larceny/theft offenses"	"property"	2018-09-09 13:30:00	-97.745933	30.393777	"other retail"	"retail"	"484530017531009"	NA	NA
"563"	1244422	"Austin"	"13A"	"aggravated assault"	"assault offenses"	"persons"	2018-09-10 00:54:00	-97.753799	30.259612	"residence"	"residence"	"484530013054000"	NA	NA
"564"	1244499	"Austin"	"13A"	"aggravated assault"	"assault offenses"	"persons"	2018-09-10 12:51:00	-97.693637	30.323928	"street"	"street"	"484530018121018"	NA	NA
"565"	1244635	"Austin"	"23F"	"theft from motor vehicle (except theft of motor vehicle parts or accessories)"	"larceny/theft offenses"	"property"	2018-09-10 21:00:00	-97.738142	30.390553	"vehicle parking"	"open space"	"484530017531014"	NA	NA
"566"	1244658	"Austin"	"90Z"	"all other offenses"	"all other offenses"	"other"	2018-09-10 22:42:00	-97.724817	30.273299	"street"	"street"	"484530008033029"	NA	NA
"567"	1244777	"Austin"	"35A"	"drug/narcotic violations"	"drug/narcotic offenses"	"society"	2018-09-11 14:22:00	-97.767592	30.188628	"street"	"street"	"484530024273001"	NA	NA
"568"	1244782	"Austin"	"90Z"	"all other offenses"	"all other offenses"	"other"	2018-09-11 14:45:00	-97.732314	30.317532	"government"	"government"	"484530002031001"	NA	NA
