"","uid","city_name","offense_code","offense_type","offense_group","offense_against","date_single","longitude","latitude","location_type","location_category","census_block","date_start","date_end"
"1722",16383331,"New York","13A","aggravated assault","assault offenses","persons",2018-05-22 19:37:00,-73.918947,40.830343,"street","street","360050181022001",2018-05-22 19:30:00,2018-05-22 19:45:00
"1723",16383373,"New York","90Z","all other offenses","all other offenses","other",2018-05-22 20:20:00,-73.953767,40.600283,"residence","residence","360470580001000",2018-05-22 20:15:00,2018-05-22 20:25:00
"1724",16383379,"New York","90Z","all other offenses","all other offenses","other",2018-05-22 20:23:00,-73.998319,40.756736,"residence","residence","360610099001008",2018-05-22 20:23:00,NA
"1725",16383575,"New York","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-05-23 00:30:00,-73.866093,40.748674,"street","street","360810407004001",2018-05-22 19:00:00,2018-05-23 06:00:00
"1726",16383743,"New York","22B","non-residential burglary/breaking & entering","burglary/breaking & entering","property",2018-05-23 05:12:00,-73.979211,40.675934,"restaurant","leisure","360470131003001",2018-05-22 22:50:00,2018-05-23 11:35:00
"1727",16383753,"New York","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-05-23 05:45:00,-73.937754,40.834897,"street","street","360610243012000",2018-05-22 23:00:00,2018-05-23 12:30:00
"1728",16383768,"New York","250","counterfeiting/forgery","counterfeiting/forgery","property",2018-05-23 06:13:00,-73.917689,40.816089,"rapid transit","transportation","360050065004004",2018-05-23 05:46:00,2018-05-23 06:40:00
"1729",16383788,"New York","13B","simple assault","assault offenses","persons",2018-05-23 07:02:00,-73.844043,40.722129,"residence","residence","360810739004001",2018-05-23 07:00:00,2018-05-23 07:05:00
"1730",16383826,"New York","90Z","all other offenses","all other offenses","other",2018-05-23 08:10:00,-73.908425,40.664239,"residence","residence","360470912002001",2018-05-23 08:05:00,2018-05-23 08:15:00
"1731",16383850,"New York","90Z","all other offenses","all other offenses","other",2018-05-23 08:40:00,-74.236214,40.534338,"residence","residence","360850226001014",2018-05-23 08:40:00,NA
"1732",16383888,"New York","12A","personal robbery","robbery","property",2018-05-23 09:30:00,-73.92397,40.690595,"other retail","retail","360470395002003",2018-05-23 09:30:00,2018-05-23 09:30:00
"1733",16384023,"New York","22A","residential burglary/breaking & entering","burglary/breaking & entering","property",2018-05-23 11:50:00,-73.897828,40.826212,"residence","residence","360050131002000",2018-05-23 11:45:00,2018-05-23 11:55:00
"1734",16384072,"New York","90Z","all other offenses","all other offenses","other",2018-05-23 12:21:00,-73.859661,40.817457,"residence","residence","360050016004008",2018-05-23 07:00:00,2018-05-23 17:42:00
"1735",16384204,"New York","23C","shoplifting","larceny/theft offenses","property",2018-05-23 14:15:00,-73.890712,40.862189,"other retail","retail","360050397002002",2018-05-23 14:15:00,NA
"1736",16384543,"New York","23C","shoplifting","larceny/theft offenses","property",2018-05-23 18:22:00,-73.983269,40.77931,"convenience store","retail","360610159005001",2018-05-23 18:10:00,2018-05-23 18:35:00
"1737",16384660,"New York","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2018-05-23 19:39:00,-73.90107,40.633547,"street","street","360471006001000",2018-05-23 19:39:00,NA
"1738",16384819,"New York","11D","fondling","sex offenses","persons",2018-05-23 22:02:00,-73.998655,40.742699,"street","street","360610087002000",2018-05-23 22:00:00,2018-05-23 22:05:00
"1739",16384905,"New York","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-05-23 23:35:00,-73.939997,40.788721,"residence","residence","360610162003001",2018-05-23 23:35:00,2018-05-23 23:35:00
"1740",16385048,"New York","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-05-24 02:15:00,-73.906737,40.858574,"street","street","360050251001001",2018-05-23 21:30:00,2018-05-24 07:00:00
"1741",16385105,"New York","90Z","all other offenses","all other offenses","other",2018-05-24 03:42:00,-73.814876,40.691981,"street","street","360810152002004",2018-05-24 03:40:00,2018-05-24 03:45:00
"1742",16385309,"New York","26C","impersonation","fraud offenses (except counterfeiting/forgery and bad checks)","property",2018-05-24 10:15:00,-73.714763,40.732037,"residence","residence","360811571018002",2018-05-19 11:00:00,2018-05-29 09:30:00
"1743",16385344,"New York","23D","theft from building","larceny/theft offenses","property",2018-05-24 10:45:00,-73.972649,40.780757,"other","other","360610165001001",2018-05-24 10:30:00,2018-05-24 11:00:00
"1744",16385364,"New York","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2018-05-24 11:00:00,-73.861248,40.886404,"street","street","360050394002001",2018-05-24 10:00:00,2018-05-24 12:00:00
"1745",16385383,"New York","23D","theft from building","larceny/theft offenses","property",2018-05-24 11:30:00,-73.985595,40.745591,"office","commercial","360610074003001",2018-05-24 11:00:00,2018-05-24 12:00:00
"1746",16385581,"New York","90Z","all other offenses","all other offenses","other",2018-05-24 14:10:00,-73.90797,40.703712,"other retail","retail","360810547001002",2018-05-24 14:00:00,2018-05-24 14:20:00
"1747",16385608,"New York","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-05-24 14:30:00,-73.759835,40.69236,"street","street","360810528001012",2018-05-24 12:00:00,2018-05-24 17:00:00
"1748",16385769,"New York","13B","simple assault","assault offenses","persons",2018-05-24 16:30:00,-73.870401,40.825463,"other retail","retail","360050044004000",2018-05-24 16:30:00,NA
"1749",16385850,"New York","90Z","all other offenses","all other offenses","other",2018-05-24 17:25:00,-73.945099,40.806735,"street","street","360610200002001",2018-05-24 17:20:00,2018-05-24 17:30:00
"1750",16386050,"New York","90Z","all other offenses","all other offenses","other",2018-05-24 20:05:00,-73.746564,40.654749,"residence","residence","360810694001008",2018-05-24 20:00:00,2018-05-24 20:10:00
"1751",16386052,"New York","35A","drug/narcotic violations","drug/narcotic offenses","society",2018-05-24 20:06:00,-73.902378,40.85559,"street","street","360050237042001",2018-05-24 20:06:00,NA
"1752",16386245,"New York","23C","shoplifting","larceny/theft offenses","property",2018-05-24 23:40:00,-73.811705,40.587514,"other retail","retail","360810942022012",2018-04-24 11:30:00,2018-06-24 11:50:00
"1753",16386383,"New York","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-05-25 02:04:00,-73.940595,40.826423,"street","street","360610235012000",2018-05-25 02:00:00,2018-05-25 02:08:00
"1754",16386416,"New York","11D","fondling","sex offenses","persons",2018-05-25 03:00:00,-74.003088,40.602603,"rapid transit","transportation","360470282002000",2018-05-25 03:00:00,2018-05-25 03:01:00
"1755",16386485,"New York","23C","shoplifting","larceny/theft offenses","property",2018-05-25 05:13:00,-73.969321,40.693136,"convenience store","retail","360470187001006",2018-05-22 18:31:00,2018-05-27 15:55:00
"1756",16386766,"New York","23H","all other larceny","larceny/theft offenses","property",2018-05-25 12:00:00,-74.006161,40.623258,NA,NA,"360470196002000",2018-05-25 12:00:00,NA
"1757",16386789,"New York","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-05-25 12:00:00,-73.979628,40.784149,"street","street","360610167005000",2018-05-25 00:01:00,2018-05-25 23:59:00
"1758",16386814,"New York","26U","other fraud","fraud offenses (except counterfeiting/forgery and bad checks)","property",2018-05-25 12:10:00,-73.97595,40.778774,"residence","residence","360610161003000",2018-05-25 12:00:00,2018-05-25 12:20:00
"1759",16386951,"New York","11A","rape (except statutory rape)","sex offenses","persons",2018-05-25 14:15:00,-74.077483,40.644726,"residence","residence","360850007004004",2018-05-25 14:00:00,2018-05-25 14:30:00
"1760",16387017,"New York","26A","false pretenses/swindle/confidence game","fraud offenses (except counterfeiting/forgery and bad checks)","property",2018-05-25 15:00:00,-73.758621,40.661228,"residence","residence","360810690001006",2018-05-25 13:00:00,2018-05-25 17:00:00
"1761",16387042,"New York","90Z","all other offenses","all other offenses","other",2018-05-25 15:15:00,-73.935693,40.664579,"street","street","360470355003000",2018-05-25 15:00:00,2018-05-25 15:30:00
"1762",16387149,"New York","90Z","all other offenses","all other offenses","other",2018-05-25 16:47:00,-73.957052,40.817205,"residence","residence","360610219003003",2018-05-25 16:40:00,2018-05-25 16:55:00
"1763",16387185,"New York","90Z","all other offenses","all other offenses","other",2018-05-25 17:15:00,-73.84574,40.885154,"residence","residence","360050458003000",2018-05-25 17:00:00,2018-05-25 17:30:00
"1764",16387219,"New York","23C","shoplifting","larceny/theft offenses","property",2018-05-25 17:48:00,-73.969623,40.757396,"other retail","retail","360610100002003",2018-05-25 17:45:00,2018-05-25 17:52:00
"1765",16387347,"New York","26B","credit card/automated teller machine fraud","fraud offenses (except counterfeiting/forgery and bad checks)","property",2018-05-25 19:14:00,-73.845769,40.785153,"healthcare","healthcare","360810929004007",2018-05-25 19:14:00,2018-05-25 19:15:00
"1766",16387492,"New York","23D","theft from building","larceny/theft offenses","property",2018-05-25 21:30:00,-73.896573,40.908577,"other","other","360050343001000",2018-05-25 11:00:00,2018-05-26 08:00:00
"1767",16387730,"New York","13B","simple assault","assault offenses","persons",2018-05-26 01:00:00,-73.824056,40.820672,"residence","residence","360050144003001",2018-05-26 01:00:00,NA
"1768",16387796,"New York","90J","trespass of real property","trespass of real property","society",2018-05-26 02:06:00,-73.826418,40.762707,"healthcare","healthcare","360810865001001",2018-05-26 01:48:00,2018-05-26 02:24:00
"1769",16387860,"New York","200","arson","arson","property",2018-05-26 03:08:00,-73.922068,40.611566,"street","street","360470670002007",2018-05-26 02:50:00,2018-05-26 03:26:00
"1770",16388057,"New York","13B","simple assault","assault offenses","persons",2018-05-26 08:56:00,-73.895769,40.846595,"restaurant","leisure","360050375043002",2018-05-26 08:50:00,2018-05-26 09:03:00
"1771",16388137,"New York","90Z","all other offenses","all other offenses","other",2018-05-26 10:56:00,-73.952275,40.798619,"street","street","360610216001003",2018-05-26 10:53:00,2018-05-26 11:00:00
"1772",16388178,"New York","90C","disorderly conduct","disorderly conduct","society",2018-05-26 11:35:00,-73.824176,40.686242,"rapid transit","transportation","360810158023005",2018-05-26 11:30:00,2018-05-26 11:40:00
"1773",16388278,"New York","90Z","all other offenses","all other offenses","other",2018-05-26 13:21:00,-73.994805,40.74016,"other retail","retail","360610087001003",2018-05-26 13:21:00,NA
"1774",16388470,"New York","23H","all other larceny","larceny/theft offenses","property",2018-05-26 16:30:00,-73.935421,40.755601,"residence","residence","360810051002000",2018-05-26 16:00:00,2018-05-26 17:00:00
"1775",16388651,"New York","90Z","all other offenses","all other offenses","other",2018-05-26 19:30:00,-74.247188,40.509368,"street","street","360850248001009",2018-05-26 19:30:00,NA
"1776",16388784,"New York","90Z","all other offenses","all other offenses","other",2018-05-26 21:27:00,-73.831603,40.703845,"residence","residence","360810140002005",2018-05-26 21:25:00,2018-05-26 21:30:00
"1777",16388801,"New York","23A","pocket-picking","larceny/theft offenses","property",2018-05-26 21:35:00,-73.977751,40.684462,"other retail","retail","360470129011000",2018-05-26 21:20:00,2018-05-26 21:50:00
"1778",16388808,"New York","90Z","all other offenses","all other offenses","other",2018-05-26 21:45:00,-73.832944,40.890963,"residence","residence","360050456002005",2018-05-25 20:30:00,2018-05-27 23:00:00
"1779",16388863,"New York","240","motor vehicle theft","motor vehicle theft","property",2018-05-26 22:40:00,-73.881734,40.767457,"vehicle parking","open space","360810329002001",2018-05-26 22:15:00,2018-05-26 23:05:00
"1780",16388942,"New York","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-05-27 00:00:00,-73.883315,40.675078,"street","street","360471166001003",2018-05-27 00:00:00,NA
"1781",16388983,"New York","90Z","all other offenses","all other offenses","other",2018-05-27 00:35:00,-73.85772,40.686432,"residence","residence","360810008001003",2018-05-27 00:30:00,2018-05-27 00:40:00
"1782",16389028,"New York","13A","aggravated assault","assault offenses","persons",2018-05-27 01:11:00,-73.954405,40.641746,"residence","residence","360470790004000",2018-05-27 01:10:00,2018-05-27 01:12:00
"1783",16389064,"New York","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2018-05-27 01:51:00,-73.913168,40.825464,"street","street","360050143001013",2018-05-26 21:00:00,2018-05-27 06:43:00
"1784",16389070,"New York","13B","simple assault","assault offenses","persons",2018-05-27 01:55:00,-73.911862,40.875368,"residence","residence","360610309003003",2018-05-27 01:50:00,2018-05-27 02:01:00
"1785",16389130,"New York","26B","credit card/automated teller machine fraud","fraud offenses (except counterfeiting/forgery and bad checks)","property",2018-05-27 03:00:00,-73.929566,40.670515,"residence","residence","360470349001000",2018-05-07 15:00:00,2018-06-15 15:00:00
"1786",16389501,"New York","13B","simple assault","assault offenses","persons",2018-05-27 11:44:00,-73.940594,40.791529,"residence","residence","360610170005000",2018-05-27 11:17:00,2018-05-27 12:11:00
"1787",16389601,"New York","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-05-27 13:30:00,-73.936758,40.829882,"residence","residence","360610243021005",2018-05-26 19:30:00,2018-05-28 07:30:00
"1788",16389606,"New York","13B","simple assault","assault offenses","persons",2018-05-27 13:45:00,-73.911448,40.681353,"street","street","360470371002000",2018-05-27 13:40:00,2018-05-27 13:50:00
"1789",16389614,"New York","240","motor vehicle theft","motor vehicle theft","property",2018-05-27 14:00:00,-73.957071,40.804703,"street","street","360610201023000",2018-05-26 18:00:00,2018-05-28 10:00:00
"1790",16389804,"New York","23C","shoplifting","larceny/theft offenses","property",2018-05-27 16:52:00,-73.973963,40.754315,"other retail","retail","360610092001003",2018-05-27 16:45:00,2018-05-27 17:00:00
"1791",16389992,"New York","23H","all other larceny","larceny/theft offenses","property",2018-05-27 20:10:00,-73.964379,40.7835,"green space","open space","360610143001013",2018-05-27 20:07:00,2018-05-27 20:14:00
"1792",16390115,"New York","22B","non-residential burglary/breaking & entering","burglary/breaking & entering","property",2018-05-27 22:30:00,-73.959655,40.732213,"construction","commercial","360470563001010",2018-05-26 15:00:00,2018-05-29 06:00:00
"1793",16390124,"New York","23A","pocket-picking","larceny/theft offenses","property",2018-05-27 22:40:00,-73.929059,40.679284,"rapid transit","transportation","360470297002003",2018-05-27 21:00:00,2018-05-28 00:20:00
"1794",16390223,"New York","90Z","all other offenses","all other offenses","other",2018-05-28 00:39:00,-73.858159,40.757977,"residence","residence","360810373002005",2018-05-28 00:38:00,2018-05-28 00:40:00
"1795",16390321,"New York","200","arson","arson","property",2018-05-28 02:42:00,-74.105914,40.574286,"street","street","360850112021023",2018-05-28 02:25:00,2018-05-28 03:00:00
"1796",16390335,"New York","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2018-05-28 03:00:00,-73.910246,40.663958,"street","street","360470924002005",2018-05-27 23:00:00,2018-05-28 07:00:00
"1797",16390378,"New York","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2018-05-28 03:45:00,-73.913452,40.884923,"street","street","360050297003001",2018-05-27 17:00:00,2018-05-28 14:30:00
"1798",16390399,"New York","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-05-28 04:00:00,-73.960881,40.763245,"street","street","360610118006000",2018-05-27 19:00:00,2018-05-28 13:00:00
"1799",16390586,"New York","90Z","all other offenses","all other offenses","other",2018-05-28 09:51:00,-73.939305,40.704029,"residence","residence","360470489001000",2018-05-28 01:30:00,2018-05-28 18:12:00
"1800",16390599,"New York","90Z","all other offenses","all other offenses","other",2018-05-28 10:17:00,-74.079098,40.596801,"residence","residence","360850064003001",2018-05-28 10:17:00,2018-05-28 10:17:00
"1801",16390750,"New York","90Z","all other offenses","all other offenses","other",2018-05-28 13:05:00,-73.850918,40.874037,"residence","residence","360050364003001",2018-05-28 13:00:00,2018-05-28 13:10:00
"1802",16390771,"New York","23C","shoplifting","larceny/theft offenses","property",2018-05-28 13:32:00,-73.891225,40.712362,"other retail","retail","360810607011002",2018-05-28 13:30:00,2018-05-28 13:35:00
"1803",16391120,"New York","100","kidnapping/abduction","kidnapping/abduction","persons",2018-05-28 19:00:00,-73.881122,40.669874,"other","other","360471164002002",2018-05-28 18:59:00,2018-05-28 19:01:00
"1804",16391167,"New York","13A","aggravated assault","assault offenses","persons",2018-05-28 19:45:00,-73.866536,40.82318,"residence","residence","360050042001000",2018-05-28 19:00:00,2018-05-28 20:30:00
"1805",16391259,"New York","23B","purse-snatching","larceny/theft offenses","property",2018-05-28 21:15:00,-73.947804,40.788728,"residence","residence","360610166002001",2018-05-28 21:00:00,2018-05-28 21:30:00
"1806",16391330,"New York","13B","simple assault","assault offenses","persons",2018-05-28 23:00:00,-73.803099,40.791978,"residence","residence","360810991005005",2018-05-28 23:00:00,NA
"1807",16391349,"New York","13B","simple assault","assault offenses","persons",2018-05-28 23:17:00,-73.808594,40.685477,"street","street","360810170001001",2018-05-28 23:15:00,2018-05-28 23:20:00
"1808",16391508,"New York","12A","personal robbery","robbery","property",2018-05-29 02:30:00,-73.878875,40.827313,"residence","residence","360050050021000",2018-05-29 02:30:00,NA
"1809",16391529,"New York","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-05-29 03:00:00,-73.861181,40.86124,"residence","residence","360050324001001",2018-05-28 22:00:00,2018-05-29 08:00:00
"1810",16391601,"New York","13B","simple assault","assault offenses","persons",2018-05-29 04:54:00,-73.928393,40.866478,"gas station","retail","360610295001001",2018-05-29 04:50:00,2018-05-29 04:58:00
"1811",16391710,"New York","23C","shoplifting","larceny/theft offenses","property",2018-05-29 08:39:00,-73.834019,40.757379,"other retail","retail","360810871001001",2018-05-29 08:30:00,2018-05-29 08:48:00
"1812",16391742,"New York","12A","personal robbery","robbery","property",2018-05-29 09:09:00,-73.921877,40.664054,"street","street","360470900006001",2018-05-29 09:08:00,2018-05-29 09:10:00
"1813",16391967,"New York","23H","all other larceny","larceny/theft offenses","property",2018-05-29 13:00:00,-73.967023,40.803916,NA,NA,"360610195001000",2018-05-29 08:00:00,2018-05-29 18:00:00
"1814",16392044,"New York","90J","trespass of real property","trespass of real property","society",2018-05-29 14:02:00,-74.022804,40.621889,"residence","residence","360470142003001",2018-05-29 14:00:00,2018-05-29 14:05:00
"1815",16392053,"New York","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-05-29 14:10:00,-73.918482,40.841272,"office","commercial","360050219001000",2018-05-29 14:10:00,NA
"1816",16392065,"New York","23H","all other larceny","larceny/theft offenses","property",2018-05-29 14:23:00,-73.995584,40.741637,"street","street","360610087001001",2018-05-29 14:21:00,2018-05-29 14:25:00
"1817",16392155,"New York","23H","all other larceny","larceny/theft offenses","property",2018-05-29 15:25:00,-73.99091,40.695621,"street","street","360470013001017",2018-05-29 15:00:00,2018-05-29 15:50:00
"1818",16392209,"New York","520","weapon law violations","weapon law violations","society",2018-05-29 16:03:00,-73.84877,40.877561,"street","street","360050386008000",2018-05-29 16:02:00,2018-05-29 16:05:00
"1819",16392304,"New York","26C","impersonation","fraud offenses (except counterfeiting/forgery and bad checks)","property",2018-05-29 17:02:00,-73.906101,40.896744,"residence","residence","360050335001008",2018-05-29 17:00:00,2018-05-29 17:05:00
"1820",16392307,"New York","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-05-29 17:02:00,-73.885091,40.656906,"residence","residence","360471106001001",2018-05-29 17:00:00,2018-05-29 17:05:00
"1821",16392452,"New York","23D","theft from building","larceny/theft offenses","property",2018-05-29 19:00:00,-73.971437,40.794953,"restaurant","leisure","360610183006001",2018-05-29 19:00:00,2018-05-29 19:00:00
"1822",16392546,"New York","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-05-29 19:58:00,-73.955543,40.707602,"street","street","360470527004001",2018-05-29 19:55:00,2018-05-29 20:02:00
"1823",16392578,"New York","26B","credit card/automated teller machine fraud","fraud offenses (except counterfeiting/forgery and bad checks)","property",2018-05-29 20:30:00,-73.826093,40.747443,"finance","commercial","360810799001003",2018-05-29 08:00:00,2018-05-30 09:00:00
"1824",16392655,"New York","270","embezzlement","embezzlement","property",2018-05-29 21:45:00,-73.976072,40.762978,"restaurant","leisure","360610112011003",2018-05-29 21:45:00,NA
"1825",16392662,"New York","90Z","all other offenses","all other offenses","other",2018-05-29 21:52:00,-73.943153,40.64507,"residence","residence","360470854001002",2018-05-29 21:52:00,NA
"1826",16392749,"New York","13A","aggravated assault","assault offenses","persons",2018-05-29 23:26:00,-73.922316,40.677051,"restaurant","leisure","360470299001001",2018-05-29 23:12:00,2018-05-29 23:40:00
"1827",16392788,"New York","13B","simple assault","assault offenses","persons",2018-05-30 00:05:00,-73.763388,40.711353,"street","street","360810500001010",2018-05-30 00:01:00,2018-05-30 00:10:00
"1828",16392844,"New York","22A","residential burglary/breaking & entering","burglary/breaking & entering","property",2018-05-30 01:15:00,-73.897088,40.706804,"residence","residence","360810613012001",2018-05-29 18:00:00,2018-05-30 08:30:00
"1829",16392954,"New York","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-05-30 03:30:00,-73.941389,40.692529,"commercial vehicle","vehicle","360470281003001",2018-05-30 00:30:00,2018-05-30 06:30:00
"1830",16392957,"New York","12A","personal robbery","robbery","property",2018-05-30 03:32:00,-73.991461,40.760049,"street","street","360610121004001",2018-05-30 03:30:00,2018-05-30 03:35:00
"1831",16392978,"New York","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-05-30 04:12:00,-73.91979,40.742468,"street","street","360810183005001",2018-05-30 04:10:00,2018-05-30 04:15:00
"1832",16393283,"New York","90Z","all other offenses","all other offenses","other",2018-05-30 12:00:00,-73.960682,40.641891,"residence","residence","360470514003001",2018-05-30 11:50:00,2018-05-30 12:10:00
"1833",16393385,"New York","13B","simple assault","assault offenses","persons",2018-05-30 13:15:00,-74.007991,40.647354,"street","street","360470080001002",2018-05-30 13:15:00,NA
"1834",16393411,"New York","90Z","all other offenses","all other offenses","other",2018-05-30 13:35:00,-73.887892,40.654796,"other retail","retail","360471104001016",2018-05-30 13:30:00,2018-05-30 13:40:00
"1835",16393415,"New York","240","motor vehicle theft","motor vehicle theft","property",2018-05-30 13:40:00,-73.917186,40.613306,"office","commercial","360470686002001",2018-05-30 13:40:00,2018-05-30 13:41:00
"1836",16393547,"New York","520","weapon law violations","weapon law violations","society",2018-05-30 15:32:00,-73.989009,40.722294,"residence","residence","360610036011000",2018-05-30 15:30:00,2018-05-30 15:35:00
"1837",16393641,"New York","90Z","all other offenses","all other offenses","other",2018-05-30 16:40:00,-73.884372,40.791152,"other","other","360050001001021",2018-05-30 16:40:00,2018-05-30 16:40:00
"1838",16393740,"New York","90Z","all other offenses","all other offenses","other",2018-05-30 17:49:00,-73.862361,40.890494,"residence","residence","360050408003001",2018-05-30 17:49:00,2018-05-30 17:50:00
"1839",16393742,"New York","13A","aggravated assault","assault offenses","persons",2018-05-30 17:50:00,-73.93801,40.828198,"residence","residence","360610235021001",2018-05-30 17:50:00,NA
"1840",16393857,"New York","23D","theft from building","larceny/theft offenses","property",2018-05-30 19:22:00,-73.949175,40.828003,"street","street","360610233003000",2018-05-30 19:15:00,2018-05-30 19:30:00
"1841",16393913,"New York","90Z","all other offenses","all other offenses","other",2018-05-30 20:05:00,-73.976255,40.723393,"residence","residence","360610026021001",2018-05-30 20:00:00,2018-05-30 20:10:00
"1842",16393969,"New York","250","counterfeiting/forgery","counterfeiting/forgery","property",2018-05-30 21:15:00,-73.852133,40.851293,"finance","commercial","360050288002006",2018-05-28 21:30:00,2018-06-01 21:00:00
"1843",16393992,"New York","90Z","all other offenses","all other offenses","other",2018-05-30 21:34:00,-73.868767,40.867927,"residence","residence","360050336003001",2018-05-30 21:28:00,2018-05-30 21:40:00
"1844",16394120,"New York","90Z","all other offenses","all other offenses","other",2018-05-30 23:59:00,-73.945974,40.827474,"convenience store","retail","360610233002001",2018-05-30 23:55:00,2018-05-31 00:03:00
"1845",16394123,"New York","13B","simple assault","assault offenses","persons",2018-05-31 00:00:00,-73.910306,40.838862,"residence","residence","360050225002002",2018-05-31 00:00:00,NA
"1846",16394254,"New York","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-05-31 02:35:00,-73.920062,40.822678,"street","street","360050061002001",2018-05-31 02:35:00,NA
"1847",16394275,"New York","90Z","all other offenses","all other offenses","other",2018-05-31 03:15:00,-73.960149,40.689622,"residence","residence","360470233002000",2018-05-31 03:00:00,2018-05-31 03:30:00
"1848",16394350,"New York","13A","aggravated assault","assault offenses","persons",2018-05-31 05:27:00,-73.882262,40.748894,"residence","residence","360810281003001",2018-05-31 05:20:00,2018-05-31 05:35:00
"1849",16394364,"New York","240","motor vehicle theft","motor vehicle theft","property",2018-05-31 06:00:00,-73.841567,40.86977,"street","street","360050358005002",2018-05-31 06:00:00,NA
"1850",16394440,"New York","23H","all other larceny","larceny/theft offenses","property",2018-05-31 08:30:00,-73.903574,40.882862,"green space","open space","360050287002000",2018-05-31 08:00:00,2018-05-31 09:00:00
"1851",16394703,"New York","23G","theft of motor vehicle parts or accessories","larceny/theft offenses","property",2018-05-31 13:00:00,-73.853264,40.746841,"street","street","360810383021148",2018-05-30 19:00:00,2018-06-01 07:00:00
"1852",16394792,"New York","23C","shoplifting","larceny/theft offenses","property",2018-05-31 14:15:00,-73.98811,40.748663,"healthcare","healthcare","360610076001003",2018-05-31 14:15:00,2018-05-31 14:15:00
"1853",16394826,"New York","23C","shoplifting","larceny/theft offenses","property",2018-05-31 14:48:00,-73.953919,40.787572,"other","other","360610160021001",2018-05-31 14:45:00,2018-05-31 14:52:00
"1854",16394870,"New York","23H","all other larceny","larceny/theft offenses","property",2018-05-31 15:30:00,-73.816011,40.586231,"residence","residence","360810942022022",2018-05-31 15:00:00,2018-05-31 16:00:00
"1855",16394939,"New York","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2018-05-31 16:15:00,-73.985028,40.714496,"street","street","360610014012002",2018-05-31 16:00:00,2018-05-31 16:30:00
"1856",16395005,"New York","90Z","all other offenses","all other offenses","other",2018-05-31 17:06:00,-73.850342,40.903489,"rapid transit","transportation","360050414002000",2018-05-31 16:57:00,2018-05-31 17:15:00
"1857",16395105,"New York","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-05-31 18:30:00,-73.939096,40.695792,"residence","residence","360470283001000",2018-05-31 18:30:00,NA
"1858",16395134,"New York","240","motor vehicle theft","motor vehicle theft","property",2018-05-31 18:52:00,-73.88532,40.819207,"street","street","360050115021016",2018-05-31 18:50:00,2018-05-31 18:55:00
"1859",16395849,"New York","26A","false pretenses/swindle/confidence game","fraud offenses (except counterfeiting/forgery and bad checks)","property",2018-06-01 10:17:00,-73.990953,40.755649,"restaurant","leisure","360610115001002",2018-06-01 09:04:00,2018-06-01 11:30:00
"1860",16395880,"New York","12A","personal robbery","robbery","property",2018-06-01 10:50:00,-73.885703,40.817061,"street","street","360050115023003",2018-06-01 10:45:00,2018-06-01 10:56:00
"1861",16395930,"New York","22B","non-residential burglary/breaking & entering","burglary/breaking & entering","property",2018-06-01 11:52:00,-73.894848,40.846512,"street","street","360050375043003",2018-06-01 11:45:00,2018-06-01 12:00:00
"1862",16396073,"New York","23H","all other larceny","larceny/theft offenses","property",2018-06-01 13:44:00,-73.94162,40.798633,"rapid transit","transportation","360610182001000",2018-06-01 13:44:00,NA
"1863",16396256,"New York","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-06-01 16:00:00,-73.879863,40.870017,"residence","residence","360050425001000",2018-06-01 15:30:00,2018-06-01 16:30:00
